"GEOGRAPHY_FIPS","GEOGRAPHY_NAME","YEAR","TOUCHPOINT_TYPE","MEASURE_NAME","MEASURE_VALUE","ETL_RUN_TIMESTAMP"
"119",Owen,"2019",EMS interaction,Median Days Since Most Recent Touchpoint Utilization,84.0,2025-10-01 08:52:02.044
"119",Owen,"2019",Rx dispensation,Median Days Since Most Recent Touchpoint Utilization,16.0,2025-10-01 08:52:02.044
"119",Owen,"2020",ED visit,Median Days Since Most Recent Touchpoint Utilization,40.0,2025-10-01 08:52:02.044
"119",Owen,"2020",EMS interaction,Median Days Since Most Recent Touchpoint Utilization,40.0,2025-10-01 08:52:02.044
"119",Owen,"2020",Jail booking,Median Days Since Most Recent Touchpoint Utilization,60.0,2025-10-01 08:52:02.044
"119",Owen,"2021",ED visit,Median Days Since Most Recent Touchpoint Utilization,146.0,2025-10-01 08:52:02.044
"119",Owen,"2021",EMS interaction,Median Days Since Most Recent Touchpoint Utilization,98.0,2025-10-01 08:52:02.044
"119",Owen,"2021",Jail booking,Median Days Since Most Recent Touchpoint Utilization,70.0,2025-10-01 08:52:02.044
"119",Owen,"2021",Rx dispensation,Median Days Since Most Recent Touchpoint Utilization,53.0,2025-10-01 08:52:02.044
"119",Owen,"2022",ED visit,Median Days Since Most Recent Touchpoint Utilization,267.0,2025-10-01 08:52:02.044
"119",Owen,"2022",EMS interaction,Median Days Since Most Recent Touchpoint Utilization,129.0,2025-10-01 08:52:02.044
"119",Owen,"2022",Jail booking,Median Days Since Most Recent Touchpoint Utilization,108.0,2025-10-01 08:52:02.044
"119",Owen,"2022",Rx dispensation,Median Days Since Most Recent Touchpoint Utilization,24.0,2025-10-01 08:52:02.044
"119",Owen,"2023",ED visit,Median Days Since Most Recent Touchpoint Utilization,168.0,2025-10-01 08:52:02.044
"119",Owen,"2023",EMS interaction,Median Days Since Most Recent Touchpoint Utilization,363.0,2025-10-01 08:52:02.044
"119",Owen,"2023",Jail booking,Median Days Since Most Recent Touchpoint Utilization,364.0,2025-10-01 08:52:02.044
"119",Owen,"2023",Rx dispensation,Median Days Since Most Recent Touchpoint Utilization,178.0,2025-10-01 08:52:02.044
"119",Owen,All Years,ED visit,Median Days Since Most Recent Touchpoint Utilization,110.0,2025-10-01 08:52:02.044
"119",Owen,All Years,EMS interaction,Median Days Since Most Recent Touchpoint Utilization,85.0,2025-10-01 08:52:02.044
"119",Owen,All Years,Jail booking,Median Days Since Most Recent Touchpoint Utilization,188.0,2025-10-01 08:52:02.044
"119",Owen,All Years,Rx dispensation,Median Days Since Most Recent Touchpoint Utilization,52.0,2025-10-01 08:52:02.044
"119",Owen,Last Two Years,ED visit,Median Days Since Most Recent Touchpoint Utilization,85.0,2025-10-01 08:52:02.044
"119",Owen,Last Two Years,EMS interaction,Median Days Since Most Recent Touchpoint Utilization,85.0,2025-10-01 08:52:02.044
"119",Owen,Last Two Years,Jail booking,Median Days Since Most Recent Touchpoint Utilization,338.0,2025-10-01 08:52:02.044
"119",Owen,Last Two Years,Rx dispensation,Median Days Since Most Recent Touchpoint Utilization,213.0,2025-10-01 08:52:02.044
"009",Blackford,"2015",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,68.0,2025-10-01 08:52:02.044
"009",Blackford,"2015",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,34.0,2025-10-01 08:52:02.044
"009",Blackford,"2015",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,2.0,2025-10-01 08:52:02.044
"009",Blackford,"2016",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,12.0,2025-10-01 08:52:02.044
"009",Blackford,"2016",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,179.0,2025-10-01 08:52:02.044
"009",Blackford,"2016",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,3.0,2025-10-01 08:52:02.044
"009",Blackford,"2017",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,52.0,2025-10-01 08:52:02.044
"009",Blackford,"2017",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,36.0,2025-10-01 08:52:02.044
"009",Blackford,"2017",Release from prison,Lower Quartile Days Since Most Recent Touchpoint Utilization,41.0,2025-10-01 08:52:02.044
"009",Blackford,"2017",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,41.0,2025-10-01 08:52:02.044
"009",Blackford,"2018",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,32.0,2025-10-01 08:52:02.044
"009",Blackford,"2018",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,32.0,2025-10-01 08:52:02.044
"009",Blackford,"2018",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,188.0,2025-10-01 08:52:02.044
"009",Blackford,"2019",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,316.0,2025-10-01 08:52:02.044
"009",Blackford,"2020",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,176.0,2025-10-01 08:52:02.044
"009",Blackford,"2020",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,101.0,2025-10-01 08:52:02.044
"009",Blackford,"2020",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,16.0,2025-10-01 08:52:02.044
"009",Blackford,"2021",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,34.0,2025-10-01 08:52:02.044
"009",Blackford,"2021",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,9.0,2025-10-01 08:52:02.044
"009",Blackford,"2021",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,103.0,2025-10-01 08:52:02.044
"009",Blackford,"2022",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,18.0,2025-10-01 08:52:02.044
"009",Blackford,"2022",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,116.0,2025-10-01 08:52:02.044
"009",Blackford,"2022",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,333.0,2025-10-01 08:52:02.044
"009",Blackford,"2022",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,4.0,2025-10-01 08:52:02.044
"009",Blackford,"2023",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,78.0,2025-10-01 08:52:02.044
"009",Blackford,"2023",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,172.0,2025-10-01 08:52:02.044
"009",Blackford,"2023",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,59.0,2025-10-01 08:52:02.044
"009",Blackford,"2023",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,256.0,2025-10-01 08:52:02.044
"009",Blackford,All Years,ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,25.0,2025-10-01 08:52:02.044
"009",Blackford,All Years,EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,33.0,2025-10-01 08:52:02.044
"009",Blackford,All Years,Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,66.0,2025-10-01 08:52:02.044
"009",Blackford,All Years,Release from prison,Lower Quartile Days Since Most Recent Touchpoint Utilization,41.0,2025-10-01 08:52:02.044
"009",Blackford,All Years,Release from prison,Lower Quartile Days Since Most Recent Touchpoint Utilization,41.0,2025-10-01 08:52:02.044
"009",Blackford,All Years,Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,3.0,2025-10-01 08:52:02.044
"009",Blackford,Last Two Years,ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,95.0,2025-10-01 08:52:02.044
"009",Blackford,Last Two Years,EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,95.0,2025-10-01 08:52:02.044
"009",Blackford,Last Two Years,Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,3.0,2025-10-01 08:52:02.044
"013",Brown,"2015",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,128.0,2025-10-01 08:52:02.044
"013",Brown,"2015",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,92.0,2025-10-01 08:52:02.044
"013",Brown,"2015",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,311.0,2025-10-01 08:52:02.044
"013",Brown,"2015",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,6.0,2025-10-01 08:52:02.044
"013",Brown,"2016",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,91.0,2025-10-01 08:52:02.044
"013",Brown,"2016",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,53.0,2025-10-01 08:52:02.044
"013",Brown,"2016",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,13.0,2025-10-01 08:52:02.044
"013",Brown,"2017",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,32.0,2025-10-01 08:52:02.044
"013",Brown,"2017",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,95.0,2025-10-01 08:52:02.044
"013",Brown,"2017",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,32.0,2025-10-01 08:52:02.044
"013",Brown,"2017",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,93.0,2025-10-01 08:52:02.044
"013",Brown,"2018",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,7.0,2025-10-01 08:52:02.044
"013",Brown,"2020",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,55.0,2025-10-01 08:52:02.044
"013",Brown,"2020",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,106.0,2025-10-01 08:52:02.044
"013",Brown,"2020",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,194.0,2025-10-01 08:52:02.044
"013",Brown,"2021",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,248.0,2025-10-01 08:52:02.044
"013",Brown,"2021",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,248.0,2025-10-01 08:52:02.044
"013",Brown,"2021",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,120.0,2025-10-01 08:52:02.044
"013",Brown,"2021",Release from prison,Lower Quartile Days Since Most Recent Touchpoint Utilization,190.0,2025-10-01 08:52:02.044
"013",Brown,"2022",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,2.0,2025-10-01 08:52:02.044
"013",Brown,"2022",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,2.0,2025-10-01 08:52:02.044
"013",Brown,All Years,ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,52.0,2025-10-01 08:52:02.044
"013",Brown,All Years,EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,86.0,2025-10-01 08:52:02.044
"013",Brown,All Years,Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,53.0,2025-10-01 08:52:02.044
"013",Brown,All Years,Release from prison,Lower Quartile Days Since Most Recent Touchpoint Utilization,190.0,2025-10-01 08:52:02.044
"013",Brown,All Years,Release from prison,Lower Quartile Days Since Most Recent Touchpoint Utilization,190.0,2025-10-01 08:52:02.044
"013",Brown,All Years,Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,7.0,2025-10-01 08:52:02.044
"013",Brown,Last Two Years,ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,92.0,2025-10-01 08:52:02.044
"013",Brown,Last Two Years,EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,142.0,2025-10-01 08:52:02.044
"013",Brown,Last Two Years,Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,32.0,2025-10-01 08:52:02.044
"013",Brown,Last Two Years,Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,107.0,2025-10-01 08:52:02.044
"051",Gibson,"2015",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,174.0,2025-10-01 08:52:02.044
"051",Gibson,"2015",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,332.0,2025-10-01 08:52:02.044
"051",Gibson,"2015",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,5.0,2025-10-01 08:52:02.044
"051",Gibson,"2017",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,35.0,2025-10-01 08:52:02.044
"051",Gibson,"2017",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,62.0,2025-10-01 08:52:02.044
"051",Gibson,"2017",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,331.0,2025-10-01 08:52:02.044
"051",Gibson,"2017",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,42.0,2025-10-01 08:52:02.044
"051",Gibson,"2018",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,161.0,2025-10-01 08:52:02.044
"051",Gibson,"2018",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,61.0,2025-10-01 08:52:02.044
"051",Gibson,"2018",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,13.0,2025-10-01 08:52:02.044
"051",Gibson,"2019",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,52.0,2025-10-01 08:52:02.044
"051",Gibson,"2019",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,95.0,2025-10-01 08:52:02.044
"051",Gibson,"2019",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,44.0,2025-10-01 08:52:02.044
"051",Gibson,"2019",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,34.0,2025-10-01 08:52:02.044
"051",Gibson,"2020",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,100.0,2025-10-01 08:52:02.044
"051",Gibson,"2020",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,20.0,2025-10-01 08:52:02.044
"051",Gibson,"2021",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,10.0,2025-10-01 08:52:02.044
"051",Gibson,"2021",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,16.0,2025-10-01 08:52:02.044
"051",Gibson,"2021",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,125.0,2025-10-01 08:52:02.044
"051",Gibson,"2021",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,47.0,2025-10-01 08:52:02.044
"051",Gibson,"2022",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,281.0,2025-10-01 08:52:02.044
"051",Gibson,"2022",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,10.0,2025-10-01 08:52:02.044
"051",Gibson,"2023",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,35.0,2025-10-01 08:52:02.044
"051",Gibson,"2023",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,277.0,2025-10-01 08:52:02.044
"051",Gibson,All Years,ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,36.0,2025-10-01 08:52:02.044
"051",Gibson,All Years,EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,56.0,2025-10-01 08:52:02.044
"051",Gibson,All Years,Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,61.0,2025-10-01 08:52:02.044
"051",Gibson,All Years,Release from prison,Lower Quartile Days Since Most Recent Touchpoint Utilization,30.0,2025-10-01 08:52:02.044
"051",Gibson,All Years,Release from prison,Lower Quartile Days Since Most Recent Touchpoint Utilization,30.0,2025-10-01 08:52:02.044
"051",Gibson,All Years,Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,13.0,2025-10-01 08:52:02.044
"051",Gibson,Last Two Years,ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,210.0,2025-10-01 08:52:02.044
"051",Gibson,Last Two Years,EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,274.0,2025-10-01 08:52:02.044
"051",Gibson,Last Two Years,Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,143.0,2025-10-01 08:52:02.044
"051",Gibson,Last Two Years,Release from prison,Lower Quartile Days Since Most Recent Touchpoint Utilization,30.0,2025-10-01 08:52:02.044
"051",Gibson,Last Two Years,Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,230.0,2025-10-01 08:52:02.044
"119",Owen,"2015",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,216.0,2025-10-01 08:52:02.044
"119",Owen,"2015",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,20.0,2025-10-01 08:52:02.044
"119",Owen,"2016",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,16.0,2025-10-01 08:52:02.044
"119",Owen,"2016",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,36.0,2025-10-01 08:52:02.044
"119",Owen,"2016",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,322.0,2025-10-01 08:52:02.044
"119",Owen,"2016",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,32.0,2025-10-01 08:52:02.044
"119",Owen,"2017",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,4.0,2025-10-01 08:52:02.044
"119",Owen,"2019",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,84.0,2025-10-01 08:52:02.044
"119",Owen,"2019",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,64.0,2025-10-01 08:52:02.044
"119",Owen,"2019",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,14.0,2025-10-01 08:52:02.044
"119",Owen,"2020",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,22.0,2025-10-01 08:52:02.044
"119",Owen,"2020",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,22.0,2025-10-01 08:52:02.044
"119",Owen,"2020",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,60.0,2025-10-01 08:52:02.044
"119",Owen,"2021",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,122.0,2025-10-01 08:52:02.044
"119",Owen,"2021",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,98.0,2025-10-01 08:52:02.044
"119",Owen,"2021",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,70.0,2025-10-01 08:52:02.044
"119",Owen,"2021",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,38.0,2025-10-01 08:52:02.044
"119",Owen,"2022",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,257.0,2025-10-01 08:52:02.044
"119",Owen,"2022",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,88.0,2025-10-01 08:52:02.044
"119",Owen,"2022",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,68.0,2025-10-01 08:52:02.044
"119",Owen,"2022",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,24.0,2025-10-01 08:52:02.044
"119",Owen,"2023",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,168.0,2025-10-01 08:52:02.044
"119",Owen,"2023",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,363.0,2025-10-01 08:52:02.044
"119",Owen,"2023",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,364.0,2025-10-01 08:52:02.044
"119",Owen,"2023",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,116.0,2025-10-01 08:52:02.044
"119",Owen,All Years,ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,43.0,2025-10-01 08:52:02.044
"119",Owen,All Years,EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,47.0,2025-10-01 08:52:02.044
"119",Owen,All Years,Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,65.0,2025-10-01 08:52:02.044
"119",Owen,All Years,Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,20.0,2025-10-01 08:52:02.044
"119",Owen,Last Two Years,ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,73.0,2025-10-01 08:52:02.044
"119",Owen,Last Two Years,EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,85.0,2025-10-01 08:52:02.044
"119",Owen,Last Two Years,Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,338.0,2025-10-01 08:52:02.044
"119",Owen,Last Two Years,Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,213.0,2025-10-01 08:52:02.044
"009",Blackford,"2015",ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,123.0,2025-10-01 08:52:02.044
"009",Blackford,"2015",EMS interaction,Upper Quartile Days Since Most Recent Touchpoint Utilization,34.0,2025-10-01 08:52:02.044
"009",Blackford,"2015",Rx dispensation,Upper Quartile Days Since Most Recent Touchpoint Utilization,2.0,2025-10-01 08:52:02.044
"009",Blackford,"2016",ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,88.0,2025-10-01 08:52:02.044
"009",Blackford,"2016",Jail booking,Upper Quartile Days Since Most Recent Touchpoint Utilization,246.0,2025-10-01 08:52:02.044
"009",Blackford,"2016",Rx dispensation,Upper Quartile Days Since Most Recent Touchpoint Utilization,30.0,2025-10-01 08:52:02.044
"009",Blackford,"2017",ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,192.0,2025-10-01 08:52:02.044
"009",Blackford,"2017",Jail booking,Upper Quartile Days Since Most Recent Touchpoint Utilization,36.0,2025-10-01 08:52:02.044
"009",Blackford,"2017",Release from prison,Upper Quartile Days Since Most Recent Touchpoint Utilization,41.0,2025-10-01 08:52:02.044
"009",Blackford,"2017",Rx dispensation,Upper Quartile Days Since Most Recent Touchpoint Utilization,60.0,2025-10-01 08:52:02.044
"009",Blackford,"2018",ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,32.0,2025-10-01 08:52:02.044
"009",Blackford,"2018",EMS interaction,Upper Quartile Days Since Most Recent Touchpoint Utilization,32.0,2025-10-01 08:52:02.044
"009",Blackford,"2018",Rx dispensation,Upper Quartile Days Since Most Recent Touchpoint Utilization,188.0,2025-10-01 08:52:02.044
"009",Blackford,"2019",ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,316.0,2025-10-01 08:52:02.044
"009",Blackford,"2020",ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,270.0,2025-10-01 08:52:02.044
"009",Blackford,"2020",Jail booking,Upper Quartile Days Since Most Recent Touchpoint Utilization,166.0,2025-10-01 08:52:02.044
"009",Blackford,"2020",Rx dispensation,Upper Quartile Days Since Most Recent Touchpoint Utilization,22.0,2025-10-01 08:52:02.044
"009",Blackford,"2021",ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,85.0,2025-10-01 08:52:02.044
"009",Blackford,"2021",EMS interaction,Upper Quartile Days Since Most Recent Touchpoint Utilization,9.0,2025-10-01 08:52:02.044
"009",Blackford,"2021",Rx dispensation,Upper Quartile Days Since Most Recent Touchpoint Utilization,103.0,2025-10-01 08:52:02.044
"009",Blackford,"2022",ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,18.0,2025-10-01 08:52:02.044
"009",Blackford,"2022",EMS interaction,Upper Quartile Days Since Most Recent Touchpoint Utilization,116.0,2025-10-01 08:52:02.044
"009",Blackford,"2022",Jail booking,Upper Quartile Days Since Most Recent Touchpoint Utilization,333.0,2025-10-01 08:52:02.044
"009",Blackford,"2022",Rx dispensation,Upper Quartile Days Since Most Recent Touchpoint Utilization,4.0,2025-10-01 08:52:02.044
"009",Blackford,"2023",ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,78.0,2025-10-01 08:52:02.044
"009",Blackford,"2023",EMS interaction,Upper Quartile Days Since Most Recent Touchpoint Utilization,245.0,2025-10-01 08:52:02.044
"009",Blackford,"2023",Jail booking,Upper Quartile Days Since Most Recent Touchpoint Utilization,59.0,2025-10-01 08:52:02.044
"009",Blackford,"2023",Rx dispensation,Upper Quartile Days Since Most Recent Touchpoint Utilization,256.0,2025-10-01 08:52:02.044
"009",Blackford,All Years,ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,144.0,2025-10-01 08:52:02.044
"009",Blackford,All Years,EMS interaction,Upper Quartile Days Since Most Recent Touchpoint Utilization,126.0,2025-10-01 08:52:02.044
"009",Blackford,All Years,Jail booking,Upper Quartile Days Since Most Recent Touchpoint Utilization,224.0,2025-10-01 08:52:02.044
"009",Blackford,All Years,Release from prison,Upper Quartile Days Since Most Recent Touchpoint Utilization,41.0,2025-10-01 08:52:02.044
"009",Blackford,All Years,Release from prison,Upper Quartile Days Since Most Recent Touchpoint Utilization,41.0,2025-10-01 08:52:02.044
"009",Blackford,All Years,Rx dispensation,Upper Quartile Days Since Most Recent Touchpoint Utilization,60.0,2025-10-01 08:52:02.044
"009",Blackford,Last Two Years,ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,95.0,2025-10-01 08:52:02.044
"009",Blackford,Last Two Years,EMS interaction,Upper Quartile Days Since Most Recent Touchpoint Utilization,95.0,2025-10-01 08:52:02.044
"009",Blackford,Last Two Years,Rx dispensation,Upper Quartile Days Since Most Recent Touchpoint Utilization,3.0,2025-10-01 08:52:02.044
"013",Brown,"2015",ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,285.0,2025-10-01 08:52:02.044
"013",Brown,"2015",EMS interaction,Upper Quartile Days Since Most Recent Touchpoint Utilization,218.0,2025-10-01 08:52:02.044
"013",Brown,"2015",Jail booking,Upper Quartile Days Since Most Recent Touchpoint Utilization,311.0,2025-10-01 08:52:02.044
"013",Brown,"2015",Rx dispensation,Upper Quartile Days Since Most Recent Touchpoint Utilization,12.0,2025-10-01 08:52:02.044
"013",Brown,"2016",ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,214.0,2025-10-01 08:52:02.044
"013",Brown,"2016",Jail booking,Upper Quartile Days Since Most Recent Touchpoint Utilization,53.0,2025-10-01 08:52:02.044
"013",Brown,"2016",Rx dispensation,Upper Quartile Days Since Most Recent Touchpoint Utilization,70.0,2025-10-01 08:52:02.044
"013",Brown,"2017",ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,32.0,2025-10-01 08:52:02.044
"013",Brown,"2017",EMS interaction,Upper Quartile Days Since Most Recent Touchpoint Utilization,95.0,2025-10-01 08:52:02.044
"013",Brown,"2017",Jail booking,Upper Quartile Days Since Most Recent Touchpoint Utilization,32.0,2025-10-01 08:52:02.044
"013",Brown,"2017",Rx dispensation,Upper Quartile Days Since Most Recent Touchpoint Utilization,93.0,2025-10-01 08:52:02.044
"013",Brown,"2018",Rx dispensation,Upper Quartile Days Since Most Recent Touchpoint Utilization,7.0,2025-10-01 08:52:02.044
"013",Brown,"2020",ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,167.0,2025-10-01 08:52:02.044
"013",Brown,"2020",EMS interaction,Upper Quartile Days Since Most Recent Touchpoint Utilization,106.0,2025-10-01 08:52:02.044
"013",Brown,"2020",Rx dispensation,Upper Quartile Days Since Most Recent Touchpoint Utilization,260.0,2025-10-01 08:52:02.044
"013",Brown,"2021",ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,266.0,2025-10-01 08:52:02.044
"013",Brown,"2021",EMS interaction,Upper Quartile Days Since Most Recent Touchpoint Utilization,266.0,2025-10-01 08:52:02.044
"013",Brown,"2021",Jail booking,Upper Quartile Days Since Most Recent Touchpoint Utilization,213.0,2025-10-01 08:52:02.044
"013",Brown,"2021",Release from prison,Upper Quartile Days Since Most Recent Touchpoint Utilization,190.0,2025-10-01 08:52:02.044
"013",Brown,"2022",ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,2.0,2025-10-01 08:52:02.044
