EVENT_EMS_DISTRICT,EVENT_EMS_DISTRICT_POP,EVENT_YR,PATIENT_GENDER,PATIENT_RACE,PATIENT_AGE_GROUP,EVENT_FLAG_TYPE,DISTRICT_EVENT_FLAG_TYPE_CNT,ETL_RUN_TIMESTAMP
7,273728,2020,Female,Black or African American,55 to 64,Self-Harm Violence Events,,7/24/2025 9:12
9,471280,2020,Female,Black or African American,55 to 64,Harm-to-Others Violence Events,31,7/24/2025 9:12
7,273728,2020,Female,Black or African American,55 to 64,Harm-to-Others Violence Events,10,7/24/2025 9:12
9,471280,2020,Female,Black or African American,65 to 74,Non-violence Mental Health Events,77,7/24/2025 9:12
7,273728,2020,Female,Black or African American,65 to 74,Non-violence Mental Health Events,,7/24/2025 9:12
9,471280,2020,Female,Black or African American,65 to 74,Self-Harm Violence Events,,7/24/2025 9:12
9,471280,2020,Female,Black or African American,65 to 74,Harm-to-Others Violence Events,14,7/24/2025 9:12
7,273728,2020,Female,Black or African American,65 to 74,Harm-to-Others Violence Events,,7/24/2025 9:12
9,471280,2020,Female,Black or African American,75 to 84,Non-violence Mental Health Events,48,7/24/2025 9:12
7,273728,2020,Female,Black or African American,75 to 84,Non-violence Mental Health Events,,7/24/2025 9:12
9,471280,2020,Female,Black or African American,75 to 84,Harm-to-Others Violence Events,10,7/24/2025 9:12
7,273728,2020,Female,Black or African American,75 to 84,Harm-to-Others Violence Events,,7/24/2025 9:12
9,471280,2020,Female,Black or African American,85+,Non-violence Mental Health Events,18,7/24/2025 9:12
7,273728,2020,Female,Black or African American,85+,Non-violence Mental Health Events,,7/24/2025 9:12
9,471280,2020,Female,Black or African American,85+,Harm-to-Others Violence Events,,7/24/2025 9:12
7,273728,2020,Female,Black or African American,85+,Harm-to-Others Violence Events,,7/24/2025 9:12
9,471280,2020,Female,White,0 to 17,Non-violence Mental Health Events,853,7/24/2025 9:12
7,273728,2020,Female,White,0 to 17,Non-violence Mental Health Events,346,7/24/2025 9:12
9,471280,2020,Female,White,0 to 17,Self-Harm Violence Events,192,7/24/2025 9:12
7,273728,2020,Female,White,0 to 17,Self-Harm Violence Events,171,7/24/2025 9:12
9,471280,2020,Female,White,0 to 17,Harm-to-Others Violence Events,647,7/24/2025 9:12
7,273728,2020,Female,White,0 to 17,Harm-to-Others Violence Events,239,7/24/2025 9:12
9,471280,2020,Female,White,18 to 24,Non-violence Mental Health Events,1450,7/24/2025 9:12
7,273728,2020,Female,White,18 to 24,Non-violence Mental Health Events,535,7/24/2025 9:12
9,471280,2020,Female,White,18 to 24,Self-Harm Violence Events,309,7/24/2025 9:12
7,273728,2020,Female,White,18 to 24,Self-Harm Violence Events,216,7/24/2025 9:12
9,471280,2020,Female,White,18 to 24,Harm-to-Others Violence Events,592,7/24/2025 9:12
7,273728,2020,Female,White,18 to 24,Harm-to-Others Violence Events,231,7/24/2025 9:12
9,471280,2020,Female,White,25 to 34,Non-violence Mental Health Events,2474,7/24/2025 9:12
7,273728,2020,Female,White,25 to 34,Non-violence Mental Health Events,883,7/24/2025 9:12
9,471280,2020,Female,White,25 to 34,Self-Harm Violence Events,343,7/24/2025 9:12
7,273728,2020,Female,White,25 to 34,Self-Harm Violence Events,236,7/24/2025 9:12
9,471280,2020,Female,White,25 to 34,Harm-to-Others Violence Events,953,7/24/2025 9:12
7,273728,2020,Female,White,25 to 34,Harm-to-Others Violence Events,352,7/24/2025 9:12
9,471280,2020,Female,White,35 to 44,Non-violence Mental Health Events,2652,7/24/2025 9:12
7,273728,2020,Female,White,35 to 44,Non-violence Mental Health Events,930,7/24/2025 9:12
9,471280,2020,Female,White,35 to 44,Self-Harm Violence Events,312,7/24/2025 9:12
7,273728,2020,Female,White,35 to 44,Self-Harm Violence Events,229,7/24/2025 9:12
9,471280,2020,Female,White,35 to 44,Harm-to-Others Violence Events,936,7/24/2025 9:12
7,273728,2020,Female,White,35 to 44,Harm-to-Others Violence Events,390,7/24/2025 9:12
9,471280,2020,Female,White,45 to 54,Non-violence Mental Health Events,2583,7/24/2025 9:12
7,273728,2020,Female,White,45 to 54,Non-violence Mental Health Events,822,7/24/2025 9:12
9,471280,2020,Female,White,45 to 54,Self-Harm Violence Events,233,7/24/2025 9:12
7,273728,2020,Female,White,45 to 54,Self-Harm Violence Events,140,7/24/2025 9:12
9,471280,2020,Female,White,45 to 54,Harm-to-Others Violence Events,904,7/24/2025 9:12
7,273728,2020,Female,White,45 to 54,Harm-to-Others Violence Events,333,7/24/2025 9:12
9,471280,2020,Female,White,55 to 64,Non-violence Mental Health Events,2721,7/24/2025 9:12
7,273728,2020,Female,White,55 to 64,Non-violence Mental Health Events,943,7/24/2025 9:12
9,471280,2020,Female,White,55 to 64,Self-Harm Violence Events,171,7/24/2025 9:12
7,273728,2020,Female,White,55 to 64,Self-Harm Violence Events,112,7/24/2025 9:12
9,471280,2020,Female,White,55 to 64,Harm-to-Others Violence Events,930,7/24/2025 9:12
7,273728,2020,Female,White,55 to 64,Harm-to-Others Violence Events,338,7/24/2025 9:12
9,471280,2020,Female,White,65 to 74,Non-violence Mental Health Events,2910,7/24/2025 9:12
7,273728,2020,Female,White,65 to 74,Non-violence Mental Health Events,857,7/24/2025 9:12
9,471280,2020,Female,White,65 to 74,Self-Harm Violence Events,122,7/24/2025 9:12
7,273728,2020,Female,White,65 to 74,Self-Harm Violence Events,45,7/24/2025 9:12
9,471280,2020,Female,White,65 to 74,Harm-to-Others Violence Events,901,7/24/2025 9:12
7,273728,2020,Female,White,65 to 74,Harm-to-Others Violence Events,297,7/24/2025 9:12
9,471280,2020,Female,White,75 to 84,Non-violence Mental Health Events,2586,7/24/2025 9:12
7,273728,2020,Female,White,75 to 84,Non-violence Mental Health Events,934,7/24/2025 9:12
9,471280,2020,Female,White,75 to 84,Self-Harm Violence Events,98,7/24/2025 9:12
7,273728,2020,Female,White,75 to 84,Self-Harm Violence Events,28,7/24/2025 9:12
9,471280,2020,Female,White,75 to 84,Harm-to-Others Violence Events,799,7/24/2025 9:12
7,273728,2020,Female,White,75 to 84,Harm-to-Others Violence Events,298,7/24/2025 9:12
9,471280,2020,Female,White,85+,Non-violence Mental Health Events,2074,7/24/2025 9:12
7,273728,2020,Female,White,85+,Non-violence Mental Health Events,735,7/24/2025 9:12
9,471280,2020,Female,White,85+,Self-Harm Violence Events,58,7/24/2025 9:12
7,273728,2020,Female,White,85+,Self-Harm Violence Events,11,7/24/2025 9:12
9,471280,2020,Female,White,85+,Harm-to-Others Violence Events,615,7/24/2025 9:12
7,273728,2020,Female,White,85+,Harm-to-Others Violence Events,309,7/24/2025 9:12
7,273728,2020,Female,Hispanic or Latino or Spanish Origin,0 to 17,Non-violence Mental Health Events,,7/24/2025 9:12
7,273728,2020,Female,Hispanic or Latino or Spanish Origin,0 to 17,Self-Harm Violence Events,,7/24/2025 9:12
9,471280,2020,Female,Hispanic or Latino or Spanish Origin,18 to 24,Non-violence Mental Health Events,,7/24/2025 9:12
7,273728,2020,Female,Hispanic or Latino or Spanish Origin,18 to 24,Non-violence Mental Health Events,,7/24/2025 9:12
7,273728,2020,Female,Hispanic or Latino or Spanish Origin,18 to 24,Harm-to-Others Violence Events,,7/24/2025 9:12
9,471280,2020,Female,Hispanic or Latino or Spanish Origin,25 to 34,Non-violence Mental Health Events,,7/24/2025 9:12
9,471280,2020,Female,Hispanic or Latino or Spanish Origin,35 to 44,Harm-to-Others Violence Events,,7/24/2025 9:12
9,471280,2020,Female,Hispanic or Latino or Spanish Origin,45 to 54,Non-violence Mental Health Events,,7/24/2025 9:12
9,471280,2020,Female,Hispanic or Latino or Spanish Origin,65 to 74,Non-violence Mental Health Events,,7/24/2025 9:12
9,471280,2020,Female,Other Race,0 to 17,Non-violence Mental Health Events,105,7/24/2025 9:12
7,273728,2020,Female,Other Race,0 to 17,Non-violence Mental Health Events,37,7/24/2025 9:12
9,471280,2020,Female,Other Race,0 to 17,Self-Harm Violence Events,33,7/24/2025 9:12
7,273728,2020,Female,Other Race,0 to 17,Self-Harm Violence Events,25,7/24/2025 9:12
9,471280,2020,Female,Other Race,0 to 17,Harm-to-Others Violence Events,79,7/24/2025 9:12
7,273728,2020,Female,Other Race,0 to 17,Harm-to-Others Violence Events,26,7/24/2025 9:12
9,471280,2020,Female,Other Race,18 to 24,Non-violence Mental Health Events,246,7/24/2025 9:12
7,273728,2020,Female,Other Race,18 to 24,Non-violence Mental Health Events,154,7/24/2025 9:12
9,471280,2020,Female,Other Race,18 to 24,Self-Harm Violence Events,74,7/24/2025 9:12
7,273728,2020,Female,Other Race,18 to 24,Self-Harm Violence Events,76,7/24/2025 9:12
9,471280,2020,Female,Other Race,18 to 24,Harm-to-Others Violence Events,84,7/24/2025 9:12
7,273728,2020,Female,Other Race,18 to 24,Harm-to-Others Violence Events,50,7/24/2025 9:12
9,471280,2020,Female,Other Race,25 to 34,Non-violence Mental Health Events,359,7/24/2025 9:12
7,273728,2020,Female,Other Race,25 to 34,Non-violence Mental Health Events,201,7/24/2025 9:12
9,471280,2020,Female,Other Race,25 to 34,Self-Harm Violence Events,68,7/24/2025 9:12
7,273728,2020,Female,Other Race,25 to 34,Self-Harm Violence Events,68,7/24/2025 9:12
9,471280,2020,Female,Other Race,25 to 34,Harm-to-Others Violence Events,139,7/24/2025 9:12
7,273728,2020,Female,Other Race,25 to 34,Harm-to-Others Violence Events,79,7/24/2025 9:12
9,471280,2020,Female,Other Race,35 to 44,Non-violence Mental Health Events,271,7/24/2025 9:12
7,273728,2020,Female,Other Race,35 to 44,Non-violence Mental Health Events,224,7/24/2025 9:12
9,471280,2020,Female,Other Race,35 to 44,Self-Harm Violence Events,33,7/24/2025 9:12
7,273728,2020,Female,Other Race,35 to 44,Self-Harm Violence Events,65,7/24/2025 9:12
9,471280,2020,Female,Other Race,35 to 44,Harm-to-Others Violence Events,96,7/24/2025 9:12
7,273728,2020,Female,Other Race,35 to 44,Harm-to-Others Violence Events,72,7/24/2025 9:12
9,471280,2020,Female,Other Race,45 to 54,Non-violence Mental Health Events,277,7/24/2025 9:12
7,273728,2020,Female,Other Race,45 to 54,Non-violence Mental Health Events,129,7/24/2025 9:12
9,471280,2020,Female,Other Race,45 to 54,Self-Harm Violence Events,17,7/24/2025 9:12
7,273728,2020,Female,Other Race,45 to 54,Self-Harm Violence Events,20,7/24/2025 9:12
9,471280,2020,Female,Other Race,45 to 54,Harm-to-Others Violence Events,71,7/24/2025 9:12
7,273728,2020,Female,Other Race,45 to 54,Harm-to-Others Violence Events,65,7/24/2025 9:12
9,471280,2020,Female,Other Race,55 to 64,Non-violence Mental Health Events,228,7/24/2025 9:12
7,273728,2020,Female,Other Race,55 to 64,Non-violence Mental Health Events,205,7/24/2025 9:12
9,471280,2020,Female,Other Race,55 to 64,Self-Harm Violence Events,,7/24/2025 9:12
7,273728,2020,Female,Other Race,55 to 64,Self-Harm Violence Events,33,7/24/2025 9:12
9,471280,2020,Female,Other Race,55 to 64,Harm-to-Others Violence Events,69,7/24/2025 9:12
7,273728,2020,Female,Other Race,55 to 64,Harm-to-Others Violence Events,75,7/24/2025 9:12
9,471280,2020,Female,Other Race,65 to 74,Non-violence Mental Health Events,224,7/24/2025 9:12
7,273728,2020,Female,Other Race,65 to 74,Non-violence Mental Health Events,135,7/24/2025 9:12
9,471280,2020,Female,Other Race,65 to 74,Self-Harm Violence Events,12,7/24/2025 9:12
7,273728,2020,Female,Other Race,65 to 74,Self-Harm Violence Events,,7/24/2025 9:12
9,471280,2020,Female,Other Race,65 to 74,Harm-to-Others Violence Events,64,7/24/2025 9:12
7,273728,2020,Female,Other Race,65 to 74,Harm-to-Others Violence Events,53,7/24/2025 9:12
9,471280,2020,Female,Other Race,75 to 84,Non-violence Mental Health Events,160,7/24/2025 9:12
7,273728,2020,Female,Other Race,75 to 84,Non-violence Mental Health Events,87,7/24/2025 9:12
9,471280,2020,Female,Other Race,75 to 84,Self-Harm Violence Events,,7/24/2025 9:12
7,273728,2020,Female,Other Race,75 to 84,Self-Harm Violence Events,,7/24/2025 9:12
9,471280,2020,Female,Other Race,75 to 84,Harm-to-Others Violence Events,51,7/24/2025 9:12
7,273728,2020,Female,Other Race,75 to 84,Harm-to-Others Violence Events,36,7/24/2025 9:12
9,471280,2020,Female,Other Race,85+,Non-violence Mental Health Events,139,7/24/2025 9:12
7,273728,2020,Female,Other Race,85+,Non-violence Mental Health Events,89,7/24/2025 9:12
7,273728,2020,Female,Other Race,85+,Self-Harm Violence Events,,7/24/2025 9:12
9,471280,2020,Female,Other Race,85+,Harm-to-Others Violence Events,43,7/24/2025 9:12
7,273728,2020,Female,Other Race,85+,Harm-to-Others Violence Events,28,7/24/2025 9:12
8,381050,2017,Male,Black or African American,0 to 17,Non-violence Mental Health Events,,7/24/2025 9:12
8,381050,2017,Male,Black or African American,0 to 17,Self-Harm Violence Events,,7/24/2025 9:12
8,381050,2017,Male,Black or African American,0 to 17,Harm-to-Others Violence Events,,7/24/2025 9:12
8,381050,2017,Male,Black or African American,18 to 24,Non-violence Mental Health Events,21,7/24/2025 9:12
8,381050,2017,Male,Black or African American,18 to 24,Self-Harm Violence Events,,7/24/2025 9:12
8,381050,2017,Male,Black or African American,18 to 24,Harm-to-Others Violence Events,13,7/24/2025 9:12
8,381050,2017,Male,Black or African American,25 to 34,Non-violence Mental Health Events,36,7/24/2025 9:12
8,381050,2017,Male,Black or African American,25 to 34,Self-Harm Violence Events,12,7/24/2025 9:12
8,381050,2017,Male,Black or African American,25 to 34,Harm-to-Others Violence Events,17,7/24/2025 9:12
8,381050,2017,Male,Black or African American,35 to 44,Non-violence Mental Health Events,36,7/24/2025 9:12
8,381050,2017,Male,Black or African American,35 to 44,Self-Harm Violence Events,10,7/24/2025 9:12
8,381050,2017,Male,Black or African American,35 to 44,Harm-to-Others Violence Events,22,7/24/2025 9:12
8,381050,2017,Male,Black or African American,45 to 54,Non-violence Mental Health Events,13,7/24/2025 9:12
8,381050,2017,Male,Black or African American,45 to 54,Self-Harm Violence Events,,7/24/2025 9:12
8,381050,2017,Male,Black or African American,45 to 54,Harm-to-Others Violence Events,,7/24/2025 9:12
8,381050,2017,Male,Black or African American,55 to 64,Non-violence Mental Health Events,18,7/24/2025 9:12
8,381050,2017,Male,Black or African American,55 to 64,Self-Harm Violence Events,,7/24/2025 9:12
8,381050,2017,Male,Black or African American,55 to 64,Harm-to-Others Violence Events,,7/24/2025 9:12
8,381050,2017,Male,Black or African American,65 to 74,Non-violence Mental Health Events,11,7/24/2025 9:12
8,381050,2017,Male,Black or African American,65 to 74,Harm-to-Others Violence Events,,7/24/2025 9:12
8,381050,2017,Male,Black or African American,75 to 84,Non-violence Mental Health Events,,7/24/2025 9:12
8,381050,2017,Male,Black or African American,75 to 84,Harm-to-Others Violence Events,,7/24/2025 9:12
8,381050,2017,Male,Black or African American,85+,Non-violence Mental Health Events,,7/24/2025 9:12
8,381050,2017,Male,Black or African American,85+,Harm-to-Others Violence Events,,7/24/2025 9:12
8,381050,2017,Male,White,0 to 17,Non-violence Mental Health Events,201,7/24/2025 9:12
8,381050,2017,Male,White,0 to 17,Self-Harm Violence Events,61,7/24/2025 9:12
8,381050,2017,Male,White,0 to 17,Harm-to-Others Violence Events,341,7/24/2025 9:12
8,381050,2017,Male,White,18 to 24,Non-violence Mental Health Events,450,7/24/2025 9:12
8,381050,2017,Male,White,18 to 24,Self-Harm Violence Events,118,7/24/2025 9:12
8,381050,2017,Male,White,18 to 24,Harm-to-Others Violence Events,204,7/24/2025 9:12
8,381050,2017,Male,White,25 to 34,Non-violence Mental Health Events,1038,7/24/2025 9:12
8,381050,2017,Male,White,25 to 34,Self-Harm Violence Events,321,7/24/2025 9:12
8,381050,2017,Male,White,25 to 34,Harm-to-Others Violence Events,373,7/24/2025 9:12
8,381050,2017,Male,White,35 to 44,Non-violence Mental Health Events,970,7/24/2025 9:12
8,381050,2017,Male,White,85+,Self-Harm Violence Events,,7/24/2025 9:12
8,381050,2017,Male,White,85+,Harm-to-Others Violence Events,174,7/24/2025 9:12
8,381050,2017,Male,Hispanic or Latino or Spanish Origin,25 to 34,Non-violence Mental Health Events,,7/24/2025 9:12
8,381050,2017,Male,Hispanic or Latino or Spanish Origin,25 to 34,Self-Harm Violence Events,,7/24/2025 9:12
8,381050,2017,Male,Hispanic or Latino or Spanish Origin,35 to 44,Non-violence Mental Health Events,,7/24/2025 9:12
8,381050,2017,Male,Hispanic or Latino or Spanish Origin,65 to 74,Non-violence Mental Health Events,,7/24/2025 9:12
8,381050,2017,Male,Hispanic or Latino or Spanish Origin,85+,Non-violence Mental Health Events,,7/24/2025 9:12
8,381050,2017,Male,Other Race,0 to 17,Non-violence Mental Health Events,40,7/24/2025 9:12
8,381050,2017,Male,Other Race,0 to 17,Self-Harm Violence Events,,7/24/2025 9:12
8,381050,2017,Male,Other Race,0 to 17,Harm-to-Others Violence Events,37,7/24/2025 9:12
8,381050,2017,Male,Other Race,18 to 24,Non-violence Mental Health Events,90,7/24/2025 9:12
8,381050,2017,Male,Other Race,18 to 24,Self-Harm Violence Events,25,7/24/2025 9:12
8,381050,2017,Male,Other Race,18 to 24,Harm-to-Others Violence Events,34,7/24/2025 9:12
8,381050,2017,Male,Other Race,25 to 34,Non-violence Mental Health Events,212,7/24/2025 9:12
8,381050,2017,Male,Other Race,25 to 34,Self-Harm Violence Events,71,7/24/2025 9:12
8,381050,2017,Male,Other Race,25 to 34,Harm-to-Others Violence Events,72,7/24/2025 9:12
8,381050,2017,Male,Other Race,35 to 44,Non-violence Mental Health Events,184,7/24/2025 9:12
8,381050,2017,Male,Other Race,35 to 44,Self-Harm Violence Events,42,7/24/2025 9:12
8,381050,2017,Male,Other Race,35 to 44,Harm-to-Others Violence Events,67,7/24/2025 9:12
8,381050,2017,Male,Other Race,45 to 54,Non-violence Mental Health Events,133,7/24/2025 9:12
8,381050,2017,Male,Other Race,45 to 54,Self-Harm Violence Events,15,7/24/2025 9:12
8,381050,2017,Male,Other Race,45 to 54,Harm-to-Others Violence Events,37,7/24/2025 9:12
8,381050,2017,Male,Other Race,55 to 64,Non-violence Mental Health Events,120,7/24/2025 9:12
8,381050,2017,Male,Other Race,55 to 64,Self-Harm Violence Events,21,7/24/2025 9:12
8,381050,2017,Male,Other Race,55 to 64,Harm-to-Others Violence Events,43,7/24/2025 9:12
8,381050,2017,Male,Other Race,65 to 74,Non-violence Mental Health Events,107,7/24/2025 9:12
8,381050,2017,Male,Other Race,65 to 74,Self-Harm Violence Events,,7/24/2025 9:12
8,381050,2017,Male,Other Race,65 to 74,Harm-to-Others Violence Events,33,7/24/2025 9:12
8,381050,2017,Male,Other Race,75 to 84,Non-violence Mental Health Events,67,7/24/2025 9:12
